,lineage,s
4844,4844,-3.6408
4845,4845,-2.1299
4846,4846,-0.21105
4847,4847,-0.98225
4848,4848,-0.70797
4849,4849,-2.2807
4850,4850,-0.22011
4851,4851,-2.9282
4852,4852,-1.5258
4853,4853,-3.7431
4854,4854,-0.96412
4855,4855,-1.4436
4856,4856,-0.60759
4857,4857,-3.3793
4858,4858,-3.7431
4859,4859,-4.1052
4860,4860,-0.98145
4861,4861,-5.4119
4862,4862,-0.4657
4863,4863,-0.99118
4864,4864,-1.6949
4865,4865,-0.83993
4866,4866,-3.8038
4867,4867,-0.79153
4868,4868,-0.97058
4869,4869,-2.9282
4870,4870,-0.012052
4871,4871,-2.1299
4872,4872,-2.1011
4873,4873,-0.75149
4874,4874,-2.8011
4875,4875,-0.82188
4876,4876,-3.2285
4877,4877,-1.6692
4878,4878,-0.67124
4879,4879,-0.24066
4880,4880,-3.8024
4881,4881,-2.9282
4882,4882,-4.4776
4883,4883,-0.99494
4884,4884,-1.7972
4885,4885,-3.7431
4886,4886,-1.8501
4887,4887,-0.13589
4888,4888,-2.9282
4889,4889,-5.7599
4890,4890,-0.0010083
4891,4891,-3.6408
4892,4892,-1.5459
4893,4893,-0.74263
4894,4894,-1.0665
4895,4895,-1.3393
4896,4896,-2.2451
4897,4897,-2.9282
4898,4898,-3.6408
4899,4899,-7.0497
4900,4900,-1.6191
4901,4901,-0.38442
4902,4902,-1.1821
4903,4903,-2.9282
4904,4904,-4.643
4905,4905,-3.7431
4906,4906,-0.38377
4907,4907,-4.3416
4908,4908,-2.9282
4909,4909,-2.9282
4910,4910,-2.9487
4911,4911,-3.3793
4912,4912,-0.31372
4913,4913,-3.3793
4914,4914,-3.2786
4915,4915,-0.14312
4916,4916,-2.1336
4917,4917,-2.6445
4918,4918,-1.0325
4919,4919,-2.9282
4920,4920,-1.2826
4921,4921,-0.53955
4922,4922,-0.41711
4923,4923,-4.5646
4924,4924,-1.2429
4925,4925,-3.2285
4926,4926,-0.1292
4927,4927,-2.5045
4928,4928,-3.293
4929,4929,-1.443
4930,4930,-2.9565
4931,4931,-3.3793
4932,4932,-7.0497
4933,4933,-3.375
4934,4934,-0.4349
4935,4935,-3.8038
4936,4936,-3.6408
4937,4937,-3.6408
4938,4938,-4.0995
4939,4939,-2.9282
4940,4940,-1.3347
4941,4941,-3.0524
4942,4942,-2.9267
4943,4943,-0.0096122
4944,4944,-0.88061
4945,4945,-5.4119
4946,4946,-4.643
4947,4947,-3.3793
4948,4948,-0.23613
4949,4949,-0.28728
4950,4950,-1.7699
4951,4951,-2.9282
4952,4952,-4.3772
4953,4953,-1.1893
4954,4954,-0.36357
4955,4955,-0.37766
4956,4956,-0.78362
4957,4957,-2.6445
4958,4958,-0.38377
4959,4959,-1.6191
4960,4960,-2.1299
4961,4961,-0.052455
4962,4962,-0.77776
4963,4963,-0.92076
4964,4964,-1.3173
4965,4965,-4.6613
4966,4966,-4.9024
4967,4967,-3.7431
4968,4968,-1.1362
4969,4969,-2.9282
4970,4970,-2.9551
4971,4971,-1.7699
4972,4972,-0.68081
4973,4973,-1.6319
4974,4974,-2.9282
4975,4975,-3.2285
4976,4976,-1.0028
4977,4977,-0.90666
4978,4978,-1.3452
4979,4979,-2.8011
4980,4980,-3.6824
4981,4981,-0.33186
4982,4982,-0.73094
4983,4983,-5.3529
4984,4984,-3.3793
4985,4985,-0.69771
4986,4986,-0.21126
4987,4987,-3.8511
4988,4988,-0.34434
4989,4989,-0.75149
4990,4990,-0.36321
4991,4991,-0.21918
4992,4992,-0.12505
4993,4993,-4.0995
4994,4994,-2.1336
4995,4995,-3.2285
4996,4996,-7.0497
4997,4997,-2.9282
4998,4998,-1.7025
4999,4999,-3.0519
5000,5000,-3.6824
5001,5001,-4.9983
5002,5002,-0.22011
5003,5003,-2.0692
5004,5004,-4.0995
5005,5005,-4.9024
5006,5006,-1.294
5007,5007,-3.0981
5008,5008,-1.0759
5009,5009,-1.4695
5010,5010,-0.60148
5011,5011,-0.72879
5012,5012,-0.42719
5013,5013,-0.50764
5014,5014,-2.9282
5015,5015,-0.4657
5016,5016,-3.3793
5017,5017,-0.79864
5018,5018,-2.5422
5019,5019,-0.60712
5020,5020,-0.88061
5021,5021,-2.6412
5022,5022,-0.43593
5023,5023,-0.6545
5024,5024,-0.074087
5025,5025,-3.362
5026,5026,-3.8511
5027,5027,-1.4436
5028,5028,-0.42719
5029,5029,-6.5105
5030,5030,-1.1309
5031,5031,-0.55042
5032,5032,-0.9845
5033,5033,-1.155
5034,5034,-1.9791
5035,5035,-3.8511
5036,5036,-6.5105
5037,5037,-0.33496
5038,5038,-0.63972
5039,5039,-4.3772
5040,5040,-0.15411
5041,5041,-2.6445
5042,5042,-3.6408
5043,5043,-4.3772
5044,5044,-3.2786
5045,5045,-2.1336
5046,5046,-0.83993
5047,5047,-1.4436
5048,5048,-2.9282
5049,5049,-2.9487
5050,5050,-0.0042756
5051,5051,-2.9487
5052,5052,-2.9282
5053,5053,-0.38377
5054,5054,-3.0066
5055,5055,-2.18
5056,5056,-2.2903
5057,5057,-0.061375
5058,5058,-0.84511
5059,5059,-0.65107
5060,5060,-1.7972
5061,5061,-1.7988
5062,5062,-3.7431
5063,5063,-1.4402
5064,5064,-0.74475
5065,5065,-4.6613
5066,5066,-4.3772
5067,5067,-0.98554
5068,5068,-2.2634
5069,5069,-0.0042756
5070,5070,-3.293
5071,5071,-2.1336
5072,5072,-1.3411
5073,5073,-3.6408
5074,5074,-0.58976
5075,5075,-2.8963
5076,5076,-1.8293
5077,5077,-1.3187
5078,5078,-0.14691
5079,5079,-1.3393
5080,5080,-6.5105
5081,5081,-1.8501
5082,5082,-2.1536
5083,5083,-4.9983
5084,5084,-1.6413
5085,5085,-2.5422
5086,5086,-2.9994
5087,5087,-3.7431
5088,5088,-0.4657
5089,5089,-2.9282
5090,5090,-0.18612
5091,5091,-2.2807
5092,5092,-5.4119
5093,5093,-5.4119
5094,5094,-3.9455
5095,5095,-2.1336
5096,5096,-0.80239
5097,5097,-2.5569
5098,5098,-2.9282
5099,5099,-0.71366
5100,5100,-0.5392
5101,5101,-1.1916
5102,5102,-6.5105
5103,5103,-3.7431
5104,5104,-2.9282
5105,5105,-2.9487
5106,5106,-0.30695
5107,5107,-1.6698
5108,5108,-7.0497
5109,5109,-0.67124
5110,5110,-0.93276
5111,5111,-0.30728
5112,5112,-2.9487
5113,5113,-1.3393
5114,5114,-4.901
5115,5115,-2.0463
5116,5116,-1.1821
5117,5117,-2.9282
5118,5118,-1.5552
5119,5119,-2.5422
5120,5120,-2.4313
5121,5121,-0.59628
5122,5122,-1.1065
5123,5123,-1.3899
5124,5124,-3.293
5125,5125,-0.75149
5126,5126,-2.116
5127,5127,-1.1218
5128,5128,-0.61603
5129,5129,-3.0524
5130,5130,-0.072299
5131,5131,-0.66365
5132,5132,-2.9487
5133,5133,-0.1155
5134,5134,-2.2807
5135,5135,-0.30909
5136,5136,-2.6445
5137,5137,-1.8295
5138,5138,-3.2285
5139,5139,-1.2263
5140,5140,-0.95159
5141,5141,-0.090657
5142,5142,-0.54782
5143,5143,-2.9487
5144,5144,-0.75149
5145,5145,-0.98356
5146,5146,-2.2807
5147,5147,-0.73094
5148,5148,-1.8501
5149,5149,-5.8705
5150,5150,-1.8295
5151,5151,-3.3793
5152,5152,-1.8186
5153,5153,-1.2826
5154,5154,-1.0504
5155,5155,-0.38927
5156,5156,-1.2246
5157,5157,-1.7699
5158,5158,-3.014
5159,5159,-0.60298
5160,5160,-0.82188
5161,5161,-1.3452
5162,5162,-0.99097
5163,5163,-4.0995
5164,5164,-1.0028
5165,5165,-3.3889
5166,5166,-2.0539
5167,5167,-0.067453
5168,5168,-2.0314
5169,5169,-2.9487
5170,5170,-3.6408
5171,5171,-0.27874
5172,5172,-0.68491
5173,5173,-1.2359
5174,5174,-3.8997
5175,5175,-0.51651
