,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
7247,89.0,91.0,93.0,47,3.000796757442646,1.0,1.0,1.0905962610967468,1.4124678653263953,9076.275210671205,2.6804718112593013,1.0,1.0,1.409316991018388,1.2628389345313278,9803.374725522757,5661.448903989393,18629.55408577706,5,1
7248,89.0,91.0,93.0,48,2.8814926711680413,1.0,1.1807405939941942,1.0,1.0,10002.985488610113,2.6326908646345175,1.0,1.5945557784306648,1.0,1.0,10584.076709288709,5980.0033407481205,19677.788770837833,5,1
7249,89.0,91.0,93.0,49,1.4891639159673624,1.0,1.557418628356163,1.137483316611595,1.0,7623.539179958499,1.2202729251730917,1.0,1.8305509598192744,1.424295387126805,1.0,8213.033587430353,4743.026896741029,15607.396198677745,5,1
7250,89.0,91.0,93.0,50,4.013168617912587,1.0,1.5119159659119596,1.0,2.947143922136419,13946.54082242858,3.8232077223201175,1.0,1.7565297100883341,1.1582850278472632,2.9582938954436844,15139.55073677018,8553.84616627515,28147.271572785758,5,1
7251,89.0,91.0,93.0,51,3.0186141943020064,1.0,1.0,1.682983181857527,1.2458340622494408,9766.232556130557,2.8012116427141867,1.0,1.2521362243011611,1.8863210411672833,1.1707091286240674,10600.609539366364,5989.344389741996,19708.526410689476,5,1
7252,89.0,91.0,93.0,52,3.8372460005423,1.0,1.0,1.0000797669357528,1.0,8340.19385427687,3.5958557926667387,1.0,1.012983034125706,1.6585098724695306,1.2342297502355868,9239.868602424553,5105.027402839565,16798.594445241306,5,1
7253,89.0,91.0,93.0,53,2.976785610541173,1.0,1.2461705564731085,1.3794119788499397,1.576667153949955,10193.820661811595,2.8943656707401737,1.1855230038019082,1.6087296251134253,1.4847571775880604,1.5242975469555269,11158.157095671048,6583.312686445918,21663.03747249298,5,1
7254,89.0,91.0,93.0,54,2.142293272049198,1.0,1.5276670924273632,1.0,1.7615894501622655,10478.901139767191,1.9072450683451991,1.0,1.8276504555133501,1.1788470283224302,1.7543777432691992,11370.263888972135,6566.327395881409,21607.14570439609,5,1
7255,89.0,91.0,93.0,55,2.359342686440021,1.0,1.0,1.0087174413134175,1.0,8822.087602229498,2.114259522047453,1.0,1.302031076336786,1.319349382842655,1.0,9820.084274354334,5548.3476150102,18257.383177597665,5,1
7256,89.0,91.0,93.0,56,3.0415424430237232,1.0,1.7083373520091658,1.0,1.100387070418806,10088.853050139052,2.782796461590636,1.0,1.971966177488135,1.1783358269864477,1.325221919615445,10955.435283514016,6326.763876229345,20818.8383961393,5,1
7257,89.0,91.0,93.0,57,2.2621523192663298,1.0,1.0,1.0,1.0,8020.029374184924,1.681868635037986,1.0,1.0,1.0,1.0,8513.145260688465,5156.270380369322,16527.87133303748,5,1
7258,89.0,91.0,93.0,58,2.6240461331813947,1.0,1.5901207513662527,1.0,1.9375366761848158,10046.331202890808,2.1638827628176758,1.0,1.8344662402864602,1.0,1.9467977703979185,10476.810506715237,6050.358067628049,19909.29791484444,5,1
7259,89.0,91.0,93.0,59,3.754953188954759,1.0,1.2354049521338473,1.3205935298870002,2.0706049316511783,12254.322544281362,3.603338035282837,1.0,1.6487270141072254,1.5755751736377646,2.175437689678891,13620.669717386809,7865.936761790884,25883.638062303333,5,1
7260,89.0,91.0,93.0,60,2.1799548890229183,1.0,1.0,2.2536229574898172,1.0,11057.240866318993,1.7035102799899116,1.0,1.0000000014991655,2.3370215788395106,1.0,11091.477260349857,6405.328117852043,21077.361755325102,5,1
7261,89.0,91.0,93.0,61,2.6947121785677104,1.0,1.2354177774034931,1.9270417121656809,1.142452007054192,10644.054854129054,2.5295071292790294,1.0,1.4788724257248482,2.029281331803878,1.30881097025773,11298.600845075614,6666.1744985946125,21935.702409905352,5,1
7262,89.0,91.0,93.0,62,3.600496443712305,1.0,2.206880985607003,1.0,2.7186147110800785,13839.016710759945,3.3658741057763635,1.0,2.666080027673828,1.1967180899309016,2.8093927761073885,15703.901323857313,9069.0030145276,29842.44581703527,5,1
7263,89.0,91.0,93.0,63,2.4264200421334787,1.0,1.2176914397424123,1.0,1.1443884230559038,9341.894030339536,2.212057470190773,1.0,1.522721221355673,1.0,1.086353837556001,10011.064808202414,5906.528236839425,19436.011719514347,5,1
7264,89.0,91.0,93.0,64,4.135698602992587,1.0,1.1729124769370174,1.0586432825738143,1.1793581799541615,10044.80818615978,3.91780640197252,1.0,1.7323884460804255,1.2095749778732232,1.2416300479978362,11189.688423452268,6322.173959250531,20803.734823174826,5,1
7265,89.0,91.0,93.0,65,2.2396423594652357,1.0,1.0,1.0,1.0,7779.73165704369,2.0107558604806806,1.0,1.0,1.3354782222278432,1.0283471828151822,8370.189173505396,4833.784247699366,15906.042182600479,5,1
7266,89.0,91.0,93.0,66,3.0109846714165855,1.0,1.1513537201201705,1.0,1.8938853633013597,10913.032039488797,2.863290471303278,1.0,1.4728238558666105,1.0,1.89349457681317,11638.199622038357,6721.060281727152,22116.309474059428,5,1
7267,89.0,91.0,93.0,67,3.918178844333497,1.0,2.163850981726117,1.0,1.9388298147412457,9487.829519075001,3.585704002700822,1.0,2.7457898167977643,1.2585631636425585,1.7629370883308444,10718.512526374185,6055.959577401414,19927.73023332944,5,1
7268,89.0,91.0,93.0,68,1.5925111798473874,1.0370752914349166,1.0,1.2791810881974222,2.0102239923759537,8158.896224865538,1.5446450196281154,1.1892201936197881,1.0,1.7780034792752568,1.9487524447352258,8865.996065547906,5230.937678673265,17212.91458366844,5,1
7269,89.0,91.0,93.0,69,2.8968222779898443,1.0,1.681032427004881,1.0024207597598926,2.7381196279660234,11736.755745426657,2.853085244043369,1.0,1.9564922424761246,1.0096309520096498,2.57717434162401,12372.919452575154,7145.3609838621505,23512.512639204517,5,1
7270,89.0,91.0,93.0,70,3.429731288121236,1.0,1.0,1.5053891683053013,1.0,8571.964547785596,3.045186327363533,1.0,1.0,1.7510034920879254,1.0,9129.783525497412,5272.449985974756,17349.51491111351,5,1
7271,89.0,91.0,93.0,71,3.1221154849298056,1.0,1.0,1.0,1.4126797323940121,9727.832696593818,2.9290768408016263,1.0,1.4063224282392734,1.0,1.2899931640653797,10729.234960471435,6196.133189672252,20388.985282254853,5,1
7272,89.0,91.0,93.0,72,2.1327454424324856,1.0148141246394884,1.3309860715587556,1.0,1.0,8375.851236822213,1.9141604602355533,1.0070697615165707,1.5100071763037999,1.0,1.0,8937.721919564017,5273.25593254277,17352.166957512538,5,1
7273,89.0,91.0,93.0,73,2.1882601189132185,1.0,1.055163275796165,1.0,1.0257918334404879,9320.041838302623,1.9342579886500737,1.0,1.4191822494944195,1.2147428703323622,1.1169921475443148,10223.429296688091,5904.030418837372,19427.79240386657,5,1
7274,89.0,91.0,93.0,74,3.813924593202293,1.0,2.0357223114449297,1.2234511473770815,1.6515012045266755,12439.007692669516,3.516418352014623,1.0,2.2305705091793415,1.4123810568980284,1.6831349980658301,13291.14640382862,7675.637048211029,25257.43815009612,5,1
7275,89.0,91.0,93.0,75,2.9514510382331265,1.0,1.0643528225887475,1.088527618724649,1.9365508363000574,10307.459975758591,2.8972865280412785,1.0,1.3140673414554298,1.3573281831754358,1.8232929997060654,11361.206849991233,6561.096955869937,21589.934427435266,5,1
7276,89.0,91.0,93.0,76,4.846127091864649,1.0,1.7284634780531292,1.3004427277956,2.706494144974894,10696.663620396834,4.747744943402471,1.0000000006124061,2.1872193354044627,1.6018936666253163,2.675170856156234,11984.109895153691,7070.6248381406795,23266.586005847534,5,1
7277,89.0,91.0,93.0,77,3.206992692619429,1.0,1.5028138326292588,2.497926922481496,1.731657336258685,12326.41597981511,2.9240863033623157,1.0,1.6667453565618966,2.7292662186005154,1.6899320031874183,12952.217164854348,7479.905412703387,24613.36396487867,5,1
7278,89.0,91.0,93.0,78,2.746631595010492,1.0,2.049761072205635,1.0,2.3609005336268263,13967.674908303723,2.326359775336103,1.0,2.302594390910479,1.0,2.263806762327364,14693.87818535337,8485.71465204157,27923.07812851286,5,1
7279,89.0,91.0,93.0,79,3.9960868116615305,1.0,1.4448492295903321,1.3591346792464918,2.1275125698534216,10206.661354616974,3.7684780025565185,1.0,1.8976513879160508,1.65547914134805,1.968735123879676,11680.522572913587,6453.488721534757,21235.838955477622,5,1
7280,89.0,91.0,93.0,80,3.8567456510876053,1.0,1.753901187800764,1.7301198686682704,1.9213667316322574,10900.91446850398,3.5666450255869258,1.0,2.1249178299418094,2.058750311819136,1.8109700576457968,12152.555768962786,6866.194009463974,22593.88627045838,5,1
7281,89.0,91.0,93.0,81,2.563126192413431,1.0,1.6881596319150673,1.2519313495545359,1.6694111518060621,10922.592095988855,2.4899275084093264,1.1825959067073222,1.9786531177147098,1.40785586148767,1.619930610815622,11849.136879655764,6990.990758996901,23004.542241143645,5,1
7282,89.0,91.0,93.0,82,3.1801253754620054,1.0,1.281834605564441,1.318537687620738,2.03085679801625,11721.682279089302,2.8999595236189992,1.0,1.6662190695537145,1.5482741010512746,2.0535132009238186,12946.995531016146,7153.21503088642,23538.357152916855,5,1
7283,89.0,91.0,93.0,83,1.595496787907946,1.0,1.6354465275022994,2.0728561776930507,1.0,9729.403129398366,1.4028275118294415,1.0,1.7135515672852508,1.9322059238839584,1.0,10129.267311277776,5976.267713653887,19665.49632270724,5,1
7284,89.0,91.0,93.0,84,1.9795991963050392,1.0,1.033122054548694,1.12952770336229,1.0,8355.65568600195,1.8642094899964783,1.1192484180603608,1.5851066464915826,1.5235807643166521,1.0,9466.752017201807,5585.383690149067,18379.254023140093,5,1
7285,89.0,91.0,93.0,85,2.4294916912983,1.0,1.0,1.0854011913217723,1.1481422218151003,8051.429665464658,2.2719188517688242,1.0,1.0890353466994682,1.8125435430858297,1.2411700452570147,9071.193805834611,5238.6144228694875,17238.175664997892,5,1
7286,89.0,91.0,93.0,86,2.882526146419561,1.0,2.221195058531188,1.0638471302626726,1.393322787264586,10039.223130967232,2.781643652007968,1.0,2.3875032387645176,1.2059482368546801,1.4285272199197747,10551.043433423716,6225.115625719992,20484.35483677092,5,1
7287,89.0,91.0,93.0,87,5.188526135418345,1.0,1.1454704916321583,1.0515393770099803,1.8774074387807789,10152.955266634674,5.050147183363282,1.0,1.5864858842083032,1.3132208271465218,1.8819630150338458,11454.49759534966,6471.791141372558,21296.064866909703,5,1
7288,89.0,91.0,93.0,88,4.824592701890202,1.0,1.7326116223726924,2.0492027987132477,1.541166514206286,12137.150361444632,4.582370333505578,1.0,1.9244714490964703,2.0187464621099376,1.4338211464975046,12580.537555609912,7265.260438364724,23907.053579234354,5,1
7289,89.0,91.0,93.0,89,2.3959822291611816,1.0,1.3834531626584432,1.190063938376366,1.5610516023740144,9709.766887906368,2.1364998058038682,1.0,1.6699659229655686,1.4044810734875819,1.5234407619950336,10506.385674311536,6067.437726914912,19965.500212497787,5,1
7290,89.0,91.0,93.0,90,2.8292952162224414,1.0,1.0,1.1330788233525277,1.4809092180480832,10221.190439144315,2.68484410409961,1.0,1.1257079188912344,1.201256369188065,1.3562161843953422,10792.128590716518,6232.454261138789,20508.503337935337,5,1
7291,89.0,91.0,93.0,91,2.1428746111886636,1.0,1.3289472802125906,1.5580015302845438,1.0,10764.140661731593,1.7246416495560588,1.0,1.6678321746505,1.6845755065079666,1.0000000000109575,11392.259149744827,6436.626419605827,21180.351893574727,5,1
7292,89.0,91.0,93.0,92,3.2514871673450125,1.0,1.419365242547842,1.2534797510690256,1.0,9700.754796564506,3.1426153934311443,1.0,1.6624158539881417,1.64108819839223,1.007794638432538,10586.95769224068,6113.968067268993,20118.612870927882,5,1
7293,89.0,91.0,93.0,93,3.696099997302518,1.0,1.6455426064699366,1.1211825097470391,1.0,9601.393975328665,3.5072720873757444,1.0,1.8471209712178542,1.277730469455657,1.0,10371.353974915968,5989.456920513971,19708.896704255378,5,1
7294,89.0,91.0,93.0,94,3.1901545088016463,1.0,1.2122904022524292,1.5672502735632285,1.0,9075.290217335465,2.9276066814852677,1.0,1.7213826695283467,1.9563982923452272,1.0000000004141838,10229.797805243288,5779.835759962458,19019.117671671338,5,1
7295,89.0,91.0,93.0,95,1.7982028982829483,1.0,1.0,1.0,1.0,7699.605788709027,1.3995409039386406,1.0,1.3902773528719428,1.0,1.000000001456918,8255.166243901525,4664.168927804361,15347.906300894694,5,1
7296,89.0,91.0,93.0,96,2.3638472450841705,1.0,1.0,1.8044065755266172,1.17126653708603,8258.588281532906,1.9216110834443043,1.0,1.1080524043798234,1.7499391791725154,1.1433492145786184,8409.73695926812,4856.6230939773395,15981.195651122016,5,1
7297,89.0,91.0,93.0,97,1.5475705404267357,1.0,1.45801274389595,1.9336439210355327,1.0008324350080167,8010.156531843794,1.2099055770488674,1.0,1.5943201217438547,2.195939047572355,1.0003191053421145,8529.88595713876,5032.632714711868,16560.372608239908,5,1
7298,89.0,91.0,93.0,98,2.5374082093540014,1.0,1.0,1.0,1.0,7095.924608252053,2.3543651572399455,1.0,1.461419190382559,1.1415388998975227,1.0,7928.198245107052,4578.5344865493225,15066.117754884524,5,1
7299,89.0,91.0,93.0,99,3.302702178274991,1.0,1.2119721371768348,1.8593979512560317,1.897886323526587,12398.094429474158,3.0831356334064717,1.0,1.3853496255245639,2.09583846770999,1.8256286276379647,13454.860950077822,7770.182198669943,25568.54826058058,5,1
7300,90.0,92.0,94.0,0,1.0,1.5045375168091462,1.1124571823295897,1.0375458585509791,3.8253704215952298,7617.467200515256,1.0,1.3276028236285236,1.4117107273730534,1.0047030467925866,3.314982610484151,7737.2304146903525,4371.535184300049,14384.966204748029,5,1
7301,90.0,92.0,94.0,1,1.9931486941969494,1.0,1.13796410146139,1.0746444541868125,3.455049767459583,8603.254978128201,1.9225440047793498,1.0,1.327315675030979,1.0428795922569367,3.458223449020069,8786.705803304683,5074.322601408455,16697.557278138935,5,1
7302,90.0,92.0,94.0,2,1.0,1.937156799201524,1.3000259307766788,1.0138466465314382,3.4971277730351846,9115.040597914098,1.0,1.821008668127934,1.7494590538503711,1.0070807201769636,3.2126871923652023,9724.65220719704,5494.428497066328,18079.95702026099,5,1
7303,90.0,92.0,94.0,3,1.0297836450417823,1.0797240749468453,1.0,2.45018585252247,2.1926959338843024,8270.987219212528,1.0297836424325004,1.0797242060912435,1.0000000589306302,2.450185844174098,2.1926959377073505,8265.185930581523,6968.1875230133455,13427.74821952937,5,1
7304,90.0,92.0,94.0,4,1.0,1.4791454940944477,1.9086154168320453,1.172415513229732,2.559762738630508,12184.536485656305,1.0,1.3576308898442848,1.914736370901792,1.112253925513193,2.5346561202902103,11999.229195509804,6929.554860406912,22802.381378262064,5,1
7305,90.0,92.0,94.0,5,1.0,1.64707592431138,1.0792200231810278,1.0714786759325001,4.155565242319474,10267.252075087581,1.0,1.7694345189492036,1.184905740657932,1.0055905799678346,3.930203680878939,10417.981625407852,5886.159618355437,19368.986778349084,5,1
7306,90.0,92.0,94.0,6,1.0393383215779033,1.3864007345681026,1.7260210688256636,1.6788099629944204,2.968449563189969,9412.224262480446,1.0258861663116003,1.700140852849391,1.8574115541280576,1.5884651588070198,2.967364920303049,9887.732178041819,5833.761985044672,19196.567215745294,5,1
7307,90.0,92.0,94.0,7,1.0,1.1369598873032833,1.0232447972880812,1.0084896173290112,3.675898568686017,8986.438958849432,1.0,1.443427622057452,1.2121476493936967,1.0057169014210277,3.574548375219513,9747.865221059032,5629.39216516159,18524.068235788145,5,1
7308,90.0,92.0,94.0,8,1.0,1.0490417667254415,1.2138627057374898,1.0,4.332377435539459,8685.181740358054,1.0,1.3112994996809961,1.624150452372999,1.0,4.224672747298147,9720.745077637444,5613.730282335623,18472.531270933465,5,1
7309,90.0,92.0,94.0,9,1.0,1.7087563734048246,1.0,1.0,2.6569135399225403,8506.457427301319,1.0,1.5620033311320933,1.0,1.0,2.5012573865767695,8901.980476397597,5140.893725119611,16916.61610402607,5,1
7310,90.0,92.0,94.0,10,1.0,1.566049401301597,2.472686040796483,1.1411646847851318,3.5875619851206655,9863.56601719685,1.0,1.6666552803732924,2.8001872241281904,1.0134977412078876,3.2729539822440366,9922.12432096435,5606.000241344858,18447.094811262996,5,1
7311,90.0,92.0,94.0,11,1.0,1.5591422090317673,1.0397952182959074,1.0,3.2344758451299653,8450.318423245737,1.0,1.6224910858887545,1.022808327731095,1.0,3.1738753104940156,8656.284092314545,5107.207614465581,16805.768645891018,5,1
7312,90.0,92.0,94.0,12,2.0210267107998563,1.0,1.0,1.0,2.5302386570432835,6918.5924319922515,1.8359892903858988,1.0000000142196068,1.0,1.0,2.081294364921135,7182.78810465458,4237.844981746202,13945.045452754597,5,1
7313,90.0,92.0,94.0,13,1.0,1.4528627260119436,1.456625006950794,1.0,4.644173422735481,13431.126893028393,1.0,1.578864807195297,1.6562258827508647,1.0,4.283920483865436,14565.82135424538,8229.689065148637,27080.600769933557,5,1
7314,90.0,92.0,94.0,14,1.0,2.505902917964005,1.6758304957665142,1.3257497217645529,3.5502735560104637,10357.28704236396,1.0,2.714910818777133,1.958023138661407,1.1528741579026212,3.3819426154964773,10677.769804121035,6166.412061879898,20291.184989946672,5,1
7315,90.0,92.0,94.0,15,1.0,1.0,1.243011751503595,1.0,2.852397650951053,8707.162223419886,1.0,1.176030481663149,1.421219672555819,1.0,2.7919442988711993,9203.027013395465,5429.785937903325,17867.24432557932,5,1
7316,90.0,92.0,94.0,16,1.4423329362028448,1.5279999133999103,1.0,1.0169908868012931,3.9021216841483706,13449.119885319982,1.466745238564742,1.7095095323615568,1.0,1.0115720328348914,3.8388483870320536,13876.883294191328,8013.900102395493,26370.52597796807,5,1
7317,90.0,92.0,94.0,17,1.0,1.0709686220785053,1.0790803585043265,1.0,3.218347942662072,7160.3306947594765,1.0,1.4577041126542374,1.3828752843468115,1.0,2.9971931271133547,7958.931737715796,4596.2830785308715,15124.521241319539,5,1
7318,90.0,92.0,94.0,18,1.0,1.8799129474304987,1.068007614909321,1.0,2.7885343573852364,8669.639021544832,1.0,1.7991745949525073,1.0104348575285305,1.0,2.4950890313091696,8677.778706515743,5119.889436844288,16847.49942893206,5,1
7319,90.0,92.0,94.0,19,1.0,1.0414583940941322,1.0,1.0121004519253676,2.967692436202797,7434.5184808327995,1.0,1.269944012626249,1.0,1.0055789556918964,2.782629566795807,7803.9600204101735,4506.786911786875,14830.025308016642,5,1
7320,90.0,92.0,94.0,20,1.0,1.7487640802819846,1.4086264373172783,1.147585857560197,4.393536605936843,10559.212410763304,1.0,1.8454534063904255,1.7000537469031796,1.281468224242169,4.235847613406505,11186.475809874964,6320.358832579354,20797.761970453437,5,1
7321,90.0,92.0,94.0,21,1.0,1.0,1.8125287760433881,1.339821438981241,3.434375518627652,12159.158031320043,1.0,1.0,2.0591636072677777,1.1171714330199845,3.173819003010435,11929.11538851437,6889.0641368670495,22669.1426725967,5,1
7322,90.0,92.0,94.0,22,1.151444667361542,1.2081767916313575,1.074569128384929,1.0,2.854003522633721,7951.817239491757,1.1441997455899413,1.5231810688792355,1.1673931500233918,1.0,2.843374944908833,8343.208053617684,4922.492751634434,16197.946234010746,5,1
7323,90.0,92.0,94.0,23,1.0,1.4108317811439146,1.4639867777803646,1.0,3.1217337248974237,10042.202289311499,1.0,1.6622001927239085,1.6793329077370864,1.0,2.928622960623933,10625.361007591344,6003.328969289109,19754.544044241946,5,1
7324,90.0,92.0,94.0,24,1.0,1.8288718882078223,1.3068028809204886,1.6980647437583096,3.7400265749081893,13749.040864229795,1.0,1.8771472778815657,1.282198036860869,1.445405037700043,3.6942884989187825,13417.101699497554,7748.376231459837,25496.79358215417,5,1
7325,90.0,92.0,94.0,25,1.0997058144411365,1.3347585915454863,1.4231727040730204,1.2487119749032727,3.5188805295933383,10235.080207237112,1.112913107710837,1.6294346005896232,1.5696223567439906,1.2722810610675872,3.536061116511106,10849.227849074636,6536.65977906747,16593.059439171266,5,1
7326,90.0,92.0,94.0,26,1.020358331993878,1.0,1.2578169338626508,1.745547259959387,3.042595976053296,9529.023581812842,1.020359150840571,1.0000029102552987,1.2578199847605467,1.7455462492948404,3.0425954836953486,9306.447194569033,7567.734989837347,14559.419611059107,5,1
